v1	V(n002)*I(V1)	I(V1)
3.247999999999806e-001	2.440853e-001	7.514940e-001
3.248999999999805e-001	2.441574e-001	7.514848e-001
3.249999999999805e-001	2.442296e-001	7.514756e-001
3.250999999999805e-001	2.443017e-001	7.514664e-001
3.251999999999805e-001	2.443739e-001	7.514572e-001
3.252999999999805e-001	2.444460e-001	7.514479e-001
3.253999999999805e-001	2.445181e-001	7.514386e-001
3.254999999999805e-001	2.445903e-001	7.514293e-001
3.255999999999805e-001	2.446624e-001	7.514200e-001
3.256999999999805e-001	2.447345e-001	7.514107e-001
3.257999999999804e-001	2.448065e-001	7.514013e-001
3.258999999999804e-001	2.448786e-001	7.513919e-001
3.259999999999804e-001	2.449507e-001	7.513825e-001
3.260999999999804e-001	2.450228e-001	7.513731e-001
3.261999999999804e-001	2.450948e-001	7.513637e-001
3.262999999999804e-001	2.451669e-001	7.513542e-001
3.263999999999804e-001	2.452389e-001	7.513447e-001
3.264999999999804e-001	2.453110e-001	7.513353e-001
3.265999999999804e-001	2.453830e-001	7.513257e-001
3.266999999999803e-001	2.454550e-001	7.513162e-001
3.267999999999803e-001	2.455270e-001	7.513066e-001
3.268999999999803e-001	2.455990e-001	7.512970e-001
3.269999999999803e-001	2.456710e-001	7.512874e-001
3.270999999999803e-001	2.457430e-001	7.512778e-001
3.271999999999803e-001	2.458149e-001	7.512681e-001
3.272999999999803e-001	2.458869e-001	7.512585e-001
3.273999999999803e-001	2.459588e-001	7.512488e-001
3.274999999999803e-001	2.460308e-001	7.512391e-001
3.275999999999802e-001	2.461027e-001	7.512293e-001
3.276999999999802e-001	2.461746e-001	7.512196e-001
3.277999999999802e-001	2.462466e-001	7.512098e-001
3.278999999999802e-001	2.463185e-001	7.512000e-001
3.279999999999802e-001	2.463904e-001	7.511902e-001
3.280999999999802e-001	2.464623e-001	7.511804e-001
3.281999999999802e-001	2.465342e-001	7.511705e-001
3.282999999999802e-001	2.466060e-001	7.511606e-001
3.283999999999802e-001	2.466779e-001	7.511507e-001
3.284999999999801e-001	2.467497e-001	7.511408e-001
3.285999999999801e-001	2.468216e-001	7.511308e-001
3.286999999999801e-001	2.468934e-001	7.511208e-001
3.287999999999801e-001	2.469652e-001	7.511109e-001
3.288999999999801e-001	2.470371e-001	7.511008e-001
3.289999999999801e-001	2.471089e-001	7.510908e-001
3.290999999999801e-001	2.471807e-001	7.510807e-001
3.291999999999801e-001	2.472524e-001	7.510706e-001
3.292999999999801e-001	2.473242e-001	7.510605e-001
3.293999999999800e-001	2.473960e-001	7.510504e-001
3.294999999999800e-001	2.474677e-001	7.510402e-001
3.295999999999800e-001	2.475395e-001	7.510300e-001
3.296999999999800e-001	2.476112e-001	7.510198e-001
3.297999999999800e-001	2.476830e-001	7.510096e-001
3.298999999999800e-001	2.477547e-001	7.509994e-001
3.299999999999800e-001	2.478264e-001	7.509891e-001
3.300999999999800e-001	2.478981e-001	7.509788e-001
3.301999999999800e-001	2.479698e-001	7.509685e-001
3.302999999999799e-001	2.480415e-001	7.509582e-001
3.303999999999799e-001	2.481132e-001	7.509478e-001
3.304999999999799e-001	2.481848e-001	7.509375e-001
3.305999999999799e-001	2.482565e-001	7.509270e-001
3.306999999999799e-001	2.483281e-001	7.509166e-001
3.307999999999799e-001	2.483998e-001	7.509062e-001
3.308999999999799e-001	2.484714e-001	7.508957e-001
3.309999999999799e-001	2.485430e-001	7.508852e-001
3.310999999999799e-001	2.486146e-001	7.508746e-001
3.311999999999798e-001	2.486862e-001	7.508641e-001
3.312999999999798e-001	2.487578e-001	7.508535e-001
3.313999999999798e-001	2.488294e-001	7.508429e-001
3.314999999999798e-001	2.489009e-001	7.508323e-001
3.315999999999798e-001	2.489725e-001	7.508217e-001
3.316999999999798e-001	2.490440e-001	7.508110e-001
3.317999999999798e-001	2.491156e-001	7.508003e-001
3.318999999999798e-001	2.491871e-001	7.507896e-001
3.319999999999798e-001	2.492586e-001	7.507789e-001
3.320999999999797e-001	2.493301e-001	7.507681e-001
3.321999999999797e-001	2.494016e-001	7.507573e-001
3.322999999999797e-001	2.494731e-001	7.507465e-001
3.323999999999797e-001	2.495445e-001	7.507357e-001
3.324999999999797e-001	2.496160e-001	7.507248e-001
3.325999999999797e-001	2.496875e-001	7.507139e-001
3.326999999999797e-001	2.497589e-001	7.507030e-001
3.327999999999797e-001	2.498303e-001	7.506921e-001
3.328999999999797e-001	2.499017e-001	7.506812e-001
3.329999999999797e-001	2.499732e-001	7.506701e-001
3.330999999999796e-001	2.500446e-001	7.506592e-001
3.331999999999796e-001	2.501159e-001	7.506481e-001
3.332999999999796e-001	2.501873e-001	7.506371e-001
3.333999999999796e-001	2.502587e-001	7.506260e-001
3.334999999999796e-001	2.503301e-001	7.506149e-001
3.335999999999796e-001	2.504014e-001	7.506037e-001
3.336999999999796e-001	2.504727e-001	7.505926e-001
3.337999999999796e-001	2.505441e-001	7.505814e-001
3.338999999999796e-001	2.506154e-001	7.505702e-001
3.339999999999795e-001	2.506867e-001	7.505589e-001
3.340999999999795e-001	2.507580e-001	7.505476e-001
3.341999999999795e-001	2.508293e-001	7.505364e-001
3.342999999999795e-001	2.509005e-001	7.505251e-001
3.343999999999795e-001	2.509718e-001	7.505137e-001
3.344999999999795e-001	2.510430e-001	7.505023e-001
3.345999999999795e-001	2.511143e-001	7.504910e-001
3.346999999999795e-001	2.511855e-001	7.504796e-001
3.347999999999795e-001	2.512567e-001	7.504681e-001
3.348999999999794e-001	2.513279e-001	7.504566e-001
3.349999999999794e-001	2.513991e-001	7.504451e-001
3.350999999999794e-001	2.514703e-001	7.504336e-001
3.351999999999794e-001	2.515415e-001	7.504221e-001
3.352999999999794e-001	2.516126e-001	7.504105e-001
3.353999999999794e-001	2.516838e-001	7.503989e-001
3.354999999999794e-001	2.517549e-001	7.503873e-001
3.355999999999794e-001	2.518261e-001	7.503756e-001
3.356999999999794e-001	2.518972e-001	7.503639e-001
3.357999999999793e-001	2.519683e-001	7.503522e-001
3.358999999999793e-001	2.520394e-001	7.503405e-001
3.359999999999793e-001	2.521104e-001	7.503287e-001
3.360999999999793e-001	2.521815e-001	7.503169e-001
3.361999999999793e-001	2.522526e-001	7.503051e-001
3.362999999999793e-001	2.523236e-001	7.502933e-001
3.363999999999793e-001	2.523947e-001	7.502814e-001
3.364999999999793e-001	2.524657e-001	7.502695e-001
3.365999999999793e-001	2.525367e-001	7.502576e-001
3.366999999999792e-001	2.526077e-001	7.502456e-001
3.367999999999792e-001	2.526787e-001	7.502337e-001
3.368999999999792e-001	2.527497e-001	7.502217e-001
3.369999999999792e-001	2.528207e-001	7.502096e-001
3.370999999999792e-001	2.528916e-001	7.501975e-001
3.371999999999792e-001	2.529625e-001	7.501854e-001
3.372999999999792e-001	2.530335e-001	7.501733e-001
3.373999999999792e-001	2.531044e-001	7.501612e-001
3.374999999999792e-001	2.531753e-001	7.501490e-001
3.375999999999791e-001	2.532462e-001	7.501368e-001
3.376999999999791e-001	2.533171e-001	7.501246e-001
3.377999999999791e-001	2.533879e-001	7.501123e-001
3.378999999999791e-001	2.534588e-001	7.501000e-001
3.379999999999791e-001	2.535297e-001	7.500877e-001
3.380999999999791e-001	2.536005e-001	7.500753e-001
3.381999999999791e-001	2.536713e-001	7.500630e-001
3.382999999999791e-001	2.537421e-001	7.500506e-001
3.383999999999791e-001	2.538129e-001	7.500381e-001
3.384999999999790e-001	2.538837e-001	7.500257e-001
3.385999999999790e-001	2.539545e-001	7.500132e-001
3.386999999999790e-001	2.540252e-001	7.500007e-001
3.387999999999790e-001	2.540960e-001	7.499881e-001
3.388999999999790e-001	2.541667e-001	7.499756e-001
3.389999999999790e-001	2.542374e-001	7.499630e-001
3.390999999999790e-001	2.543082e-001	7.499503e-001
3.391999999999790e-001	2.543788e-001	7.499377e-001
3.392999999999790e-001	2.544495e-001	7.499250e-001
3.393999999999789e-001	2.545202e-001	7.499123e-001
3.394999999999789e-001	2.545909e-001	7.498995e-001
3.395999999999789e-001	2.546615e-001	7.498867e-001
3.396999999999789e-001	2.547322e-001	7.498739e-001
3.397999999999789e-001	2.548028e-001	7.498611e-001
3.398999999999789e-001	2.548734e-001	7.498482e-001
3.399999999999789e-001	2.549440e-001	7.498353e-001
3.400999999999789e-001	2.550146e-001	7.498223e-001
3.401999999999789e-001	2.550852e-001	7.498094e-001
3.402999999999788e-001	2.551557e-001	7.497964e-001
3.403999999999788e-001	2.552263e-001	7.497833e-001
3.404999999999788e-001	2.552968e-001	7.497703e-001
3.405999999999788e-001	2.553673e-001	7.497572e-001
3.406999999999788e-001	2.554378e-001	7.497441e-001
3.407999999999788e-001	2.555083e-001	7.497309e-001
3.408999999999788e-001	2.555788e-001	7.497178e-001
3.409999999999788e-001	2.556492e-001	7.497045e-001
3.410999999999788e-001	2.557197e-001	7.496913e-001
3.411999999999787e-001	2.557902e-001	7.496781e-001
3.412999999999787e-001	2.558606e-001	7.496648e-001
3.413999999999787e-001	2.559310e-001	7.496514e-001
3.414999999999787e-001	2.560014e-001	7.496381e-001
3.415999999999787e-001	2.560718e-001	7.496247e-001
3.416999999999787e-001	2.561422e-001	7.496113e-001
3.417999999999787e-001	2.562125e-001	7.495978e-001
3.418999999999787e-001	2.562829e-001	7.495843e-001
3.419999999999787e-001	2.563532e-001	7.495708e-001
3.420999999999786e-001	2.564235e-001	7.495572e-001
3.421999999999786e-001	2.564938e-001	7.495436e-001
3.422999999999786e-001	2.565641e-001	7.495300e-001
3.423999999999786e-001	2.566344e-001	7.495164e-001
3.424999999999786e-001	2.567047e-001	7.495027e-001
3.425999999999786e-001	2.567749e-001	7.494889e-001
3.426999999999786e-001	2.568452e-001	7.494752e-001
3.427999999999786e-001	2.569154e-001	7.494614e-001
3.428999999999786e-001	2.569856e-001	7.494476e-001
3.429999999999785e-001	2.570558e-001	7.494338e-001
3.430999999999785e-001	2.571260e-001	7.494199e-001
3.431999999999785e-001	2.571961e-001	7.494060e-001
3.432999999999785e-001	2.572663e-001	7.493920e-001
3.433999999999785e-001	2.573364e-001	7.493781e-001
3.434999999999785e-001	2.574066e-001	7.493641e-001
3.435999999999785e-001	2.574767e-001	7.493500e-001
3.436999999999785e-001	2.575468e-001	7.493359e-001
3.437999999999785e-001	2.576168e-001	7.493218e-001
3.438999999999785e-001	2.576869e-001	7.493077e-001
3.439999999999784e-001	2.577570e-001	7.492935e-001
3.440999999999784e-001	2.578270e-001	7.492793e-001
3.441999999999784e-001	2.578970e-001	7.492651e-001
3.442999999999784e-001	2.579670e-001	7.492508e-001
3.443999999999784e-001	2.580370e-001	7.492365e-001
3.444999999999784e-001	2.581070e-001	7.492222e-001
3.445999999999784e-001	2.581770e-001	7.492078e-001
3.446999999999784e-001	2.582470e-001	7.491934e-001
3.447999999999784e-001	2.583169e-001	7.491789e-001
3.448999999999783e-001	2.583868e-001	7.491644e-001
3.449999999999783e-001	2.584567e-001	7.491499e-001
3.450999999999783e-001	2.585266e-001	7.491354e-001
3.451999999999783e-001	2.585965e-001	7.491208e-001
3.452999999999783e-001	2.586664e-001	7.491062e-001
3.453999999999783e-001	2.587362e-001	7.490915e-001
3.454999999999783e-001	2.588060e-001	7.490768e-001
3.455999999999783e-001	2.588759e-001	7.490621e-001
3.456999999999783e-001	2.589457e-001	7.490473e-001
3.457999999999782e-001	2.590155e-001	7.490326e-001
3.458999999999782e-001	2.590852e-001	7.490177e-001
3.459999999999782e-001	2.591550e-001	7.490028e-001
3.460999999999782e-001	2.592247e-001	7.489879e-001
3.461999999999782e-001	2.592944e-001	7.489730e-001
3.462999999999782e-001	2.593642e-001	7.489581e-001
3.463999999999782e-001	2.594339e-001	7.489430e-001
3.464999999999782e-001	2.595036e-001	7.489280e-001
3.465999999999782e-001	2.595732e-001	7.489129e-001
3.466999999999781e-001	2.596429e-001	7.488978e-001
3.467999999999781e-001	2.597125e-001	7.488827e-001
3.468999999999781e-001	2.597821e-001	7.488675e-001
3.469999999999781e-001	2.598517e-001	7.488523e-001
3.470999999999781e-001	2.599213e-001	7.488369e-001
3.471999999999781e-001	2.599909e-001	7.488217e-001
3.472999999999781e-001	2.600604e-001	7.488064e-001
3.473999999999781e-001	2.601300e-001	7.487910e-001
3.474999999999781e-001	2.601995e-001	7.487755e-001
3.475999999999780e-001	2.602690e-001	7.487601e-001
3.476999999999780e-001	2.603385e-001	7.487446e-001
3.477999999999780e-001	2.604080e-001	7.487291e-001
3.478999999999780e-001	2.604774e-001	7.487136e-001
3.479999999999780e-001	2.605469e-001	7.486979e-001
3.480999999999780e-001	2.606163e-001	7.486823e-001
3.481999999999780e-001	2.606857e-001	7.486666e-001
3.482999999999780e-001	2.607551e-001	7.486510e-001
3.483999999999780e-001	2.608245e-001	7.486352e-001
3.484999999999779e-001	2.608939e-001	7.486194e-001
3.485999999999779e-001	2.609632e-001	7.486036e-001
3.486999999999779e-001	2.610325e-001	7.485877e-001
3.487999999999779e-001	2.611019e-001	7.485719e-001
3.488999999999779e-001	2.611711e-001	7.485559e-001
3.489999999999779e-001	2.612405e-001	7.485400e-001
3.490999999999779e-001	2.613097e-001	7.485240e-001
3.491999999999779e-001	2.613790e-001	7.485079e-001
3.492999999999779e-001	2.614482e-001	7.484918e-001
3.493999999999778e-001	2.615174e-001	7.484757e-001
3.494999999999778e-001	2.615866e-001	7.484595e-001
3.495999999999778e-001	2.616558e-001	7.484433e-001
3.496999999999778e-001	2.617250e-001	7.484271e-001
3.497999999999778e-001	2.617941e-001	7.484108e-001
3.498999999999778e-001	2.618632e-001	7.483945e-001
3.499999999999778e-001	2.619323e-001	7.483781e-001
3.500999999999778e-001	2.620014e-001	7.483617e-001
3.501999999999778e-001	2.620705e-001	7.483453e-001
3.502999999999777e-001	2.621396e-001	7.483288e-001
3.503999999999777e-001	2.622086e-001	7.483122e-001
3.504999999999777e-001	2.622776e-001	7.482957e-001
3.505999999999777e-001	2.623467e-001	7.482791e-001
3.506999999999777e-001	2.624156e-001	7.482625e-001
3.507999999999777e-001	2.624846e-001	7.482458e-001
3.508999999999777e-001	2.625536e-001	7.482290e-001
3.509999999999777e-001	2.626225e-001	7.482123e-001
3.510999999999777e-001	2.626914e-001	7.481955e-001
3.511999999999776e-001	2.627604e-001	7.481787e-001
3.512999999999776e-001	2.628292e-001	7.481618e-001
3.513999999999776e-001	2.628981e-001	7.481449e-001
3.514999999999776e-001	2.629670e-001	7.481279e-001
3.515999999999776e-001	2.630358e-001	7.481109e-001
3.516999999999776e-001	2.631046e-001	7.480938e-001
3.517999999999776e-001	2.631734e-001	7.480767e-001
3.518999999999776e-001	2.632422e-001	7.480596e-001
3.519999999999776e-001	2.633109e-001	7.480424e-001
3.520999999999775e-001	2.633797e-001	7.480252e-001
3.521999999999775e-001	2.634484e-001	7.480080e-001
3.522999999999775e-001	2.635171e-001	7.479907e-001
3.523999999999775e-001	2.635858e-001	7.479733e-001
3.524999999999775e-001	2.636545e-001	7.479559e-001
3.525999999999775e-001	2.637231e-001	7.479385e-001
3.526999999999775e-001	2.637918e-001	7.479210e-001
3.527999999999775e-001	2.638604e-001	7.479035e-001
3.528999999999775e-001	2.639290e-001	7.478860e-001
3.529999999999774e-001	2.639975e-001	7.478684e-001
3.530999999999774e-001	2.640661e-001	7.478507e-001
3.531999999999774e-001	2.641346e-001	7.478331e-001
3.532999999999774e-001	2.642032e-001	7.478153e-001
3.533999999999774e-001	2.642716e-001	7.477975e-001
3.534999999999774e-001	2.643402e-001	7.477798e-001
3.535999999999774e-001	2.644086e-001	7.477619e-001
3.536999999999774e-001	2.644771e-001	7.477440e-001
3.537999999999774e-001	2.645455e-001	7.477261e-001
3.538999999999773e-001	2.646139e-001	7.477081e-001
3.539999999999773e-001	2.646823e-001	7.476901e-001
3.540999999999773e-001	2.647506e-001	7.476720e-001
3.541999999999773e-001	2.648190e-001	7.476538e-001
3.542999999999773e-001	2.648873e-001	7.476357e-001
3.543999999999773e-001	2.649556e-001	7.476175e-001
3.544999999999773e-001	2.650239e-001	7.475992e-001
3.545999999999773e-001	2.650922e-001	7.475809e-001
3.546999999999773e-001	2.651604e-001	7.475626e-001
3.547999999999772e-001	2.652287e-001	7.475442e-001
3.548999999999772e-001	2.652969e-001	7.475258e-001
3.549999999999772e-001	2.653651e-001	7.475073e-001
3.550999999999772e-001	2.654333e-001	7.474888e-001
3.551999999999772e-001	2.655014e-001	7.474703e-001
3.552999999999772e-001	2.655696e-001	7.474516e-001
3.553999999999772e-001	2.656377e-001	7.474329e-001
3.554999999999772e-001	2.657058e-001	7.474143e-001
3.555999999999772e-001	2.657738e-001	7.473955e-001
3.556999999999772e-001	2.658419e-001	7.473767e-001
3.557999999999771e-001	2.659099e-001	7.473579e-001
3.558999999999771e-001	2.659779e-001	7.473390e-001
3.559999999999771e-001	2.660459e-001	7.473201e-001
3.560999999999771e-001	2.661139e-001	7.473011e-001
3.561999999999771e-001	2.661819e-001	7.472821e-001
3.562999999999771e-001	2.662498e-001	7.472630e-001
3.563999999999771e-001	2.663177e-001	7.472439e-001
3.564999999999771e-001	2.663856e-001	7.472247e-001
3.565999999999771e-001	2.664535e-001	7.472055e-001
3.566999999999770e-001	2.665213e-001	7.471862e-001
3.567999999999770e-001	2.665892e-001	7.471669e-001
3.568999999999770e-001	2.666570e-001	7.471476e-001
3.569999999999770e-001	2.667248e-001	7.471282e-001
3.570999999999770e-001	2.667925e-001	7.471087e-001
3.571999999999770e-001	2.668603e-001	7.470892e-001
3.572999999999770e-001	2.669280e-001	7.470697e-001
3.573999999999770e-001	2.669957e-001	7.470501e-001
3.574999999999770e-001	2.670634e-001	7.470304e-001
3.575999999999769e-001	2.671311e-001	7.470108e-001
3.576999999999769e-001	2.671987e-001	7.469910e-001
3.577999999999769e-001	2.672663e-001	7.469712e-001
3.578999999999769e-001	2.673339e-001	7.469514e-001
3.579999999999769e-001	2.674015e-001	7.469315e-001
3.580999999999769e-001	2.674690e-001	7.469116e-001
3.581999999999769e-001	2.675366e-001	7.468916e-001
3.582999999999769e-001	2.676041e-001	7.468715e-001
3.583999999999769e-001	2.676715e-001	7.468514e-001
3.584999999999768e-001	2.677390e-001	7.468313e-001
3.585999999999768e-001	2.678065e-001	7.468112e-001
3.586999999999768e-001	2.678739e-001	7.467909e-001
3.587999999999768e-001	2.679413e-001	7.467706e-001
3.588999999999768e-001	2.680087e-001	7.467503e-001
3.589999999999768e-001	2.680760e-001	7.467299e-001
3.590999999999768e-001	2.681434e-001	7.467095e-001
3.591999999999768e-001	2.682107e-001	7.466890e-001
3.592999999999768e-001	2.682780e-001	7.466685e-001
3.593999999999767e-001	2.683453e-001	7.466479e-001
3.594999999999767e-001	2.684125e-001	7.466273e-001
3.595999999999767e-001	2.684797e-001	7.466065e-001
3.596999999999767e-001	2.685469e-001	7.465858e-001
3.597999999999767e-001	2.686141e-001	7.465650e-001
3.598999999999767e-001	2.686812e-001	7.465442e-001
3.599999999999767e-001	2.687484e-001	7.465233e-001
3.600999999999767e-001	2.688155e-001	7.465023e-001
3.601999999999767e-001	2.688826e-001	7.464814e-001
3.602999999999766e-001	2.689497e-001	7.464603e-001
3.603999999999766e-001	2.690167e-001	7.464392e-001
3.604999999999766e-001	2.690837e-001	7.464181e-001
3.605999999999766e-001	2.691507e-001	7.463968e-001
3.606999999999766e-001	2.692177e-001	7.463756e-001
3.607999999999766e-001	2.692846e-001	7.463543e-001
3.608999999999766e-001	2.693516e-001	7.463329e-001
3.609999999999766e-001	2.694184e-001	7.463115e-001
3.610999999999766e-001	2.694853e-001	7.462900e-001
3.611999999999765e-001	2.695522e-001	7.462685e-001
3.612999999999765e-001	2.696190e-001	7.462469e-001
